ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mi_upb,net_sls_amt,non_mi_amt,exp_amt,lgl_cst,other_cst,ti_ins_cst,misc_exp,loss_cal,mod_cst,step_mod_flag,dfrd_pmt_mod,eltv
F117Q2214913,201801,206000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,93
F117Q2214913,201802,205726,1,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,92
F117Q2214913,201803,205726,2,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,91
F117Q2214921,201801,198000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2214921,201803,197865,1,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2214921,201805,197321,1,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2214913,201805,205169,2,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,92
F117Q2214913,201806,204043,2,11,349,NULL,NULL,NULL,NULL,4.5,0,201803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,90
F117Q2215016,201710,125000,1,3,357,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,53
F117Q2214974,201709,88000,1,2,178,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,59
F117Q2214974,201710,87000,1,3,177,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,59
F117Q2214974,201802,85413,1,7,173,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,56
F117Q2215152,201709,399000,1,2,358,NULL,NULL,NULL,NULL,5.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,64
F117Q2215102,201709,399000,1,2,358,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,68
F117Q2215035,201709,135000,1,2,358,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,25
F117Q2215038,201803,111701,1,8,352,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,58
F117Q2215088,201806,341426,1,11,349,NULL,NULL,NULL,NULL,4.25,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2215166,201801,245000,1,6,354,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,71
F117Q2215212,201805,248694,1,10,350,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,30
F117Q2215182,201709,102000,1,2,358,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215169,201711,179000,1,4,356,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215169,201712,179000,2,5,355,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215401,201711,150000,1,4,356,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215307,201711,68000,1,4,356,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,70
F117Q2215307,201712,68000,2,5,355,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2215307,201801,67000,1,6,354,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,72
F117Q2215331,201709,381000,1,2,178,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,73
F117Q2215234,201711,317000,1,4,356,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215234,201712,317000,2,5,355,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215234,201801,317000,3,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215234,201802,316564,3,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215234,201803,317410,3,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215234,201804,317410,6,9,362,NULL,Y,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,N,
F117Q2215234,201805,318878,3,10,361,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215237,201709,302000,1,2,358,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,74
F117Q2215283,201802,110923,1,7,353,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2215297,201710,103000,1,3,357,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215355,201711,134000,1,4,176,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,81
F117Q2215355,201712,134000,1,5,175,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,77
F117Q2215355,201801,133000,1,6,174,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2215355,201806,131106,1,11,169,NULL,NULL,NULL,NULL,4.375,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,71
F117Q2215397,201805,137733,1,10,350,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,71
F117Q2215408,201710,423000,1,3,357,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215408,201711,423000,2,4,356,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215408,201712,423000,3,5,355,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215408,201801,423000,3,6,354,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215408,201802,422906,4,7,353,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215408,201803,422906,5,8,352,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215408,201804,422906,6,9,351,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215408,201805,422356,6,10,350,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215408,201806,421804,6,11,349,NULL,NULL,NULL,NULL,4.625,0,201711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2215409,201803,40086,1,8,352,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215401,201712,150000,2,5,355,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215401,201801,149000,3,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215401,201802,149255,3,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215401,201803,149055,3,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215401,201804,148853,3,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215401,201805,148853,3,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215401,201806,148448,3,11,349,NULL,NULL,NULL,NULL,4.5,0,201802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2215403,201712,188000,1,5,355,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215523,201710,70000,1,5,355,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,54
F117Q2215511,201803,60366,1,10,230,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215523,201712,69886,1,7,353,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,51
F117Q2215648,201803,172453,1,10,350,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215534,201712,81000,1,6,354,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2215621,201708,172000,1,2,358,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,79
F117Q2215666,201803,157897,1,9,351,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,73
F117Q2215793,201710,219000,1,4,356,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2215785,201711,387000,1,6,354,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215785,201712,387492,2,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215785,201801,387492,3,8,352,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215785,201802,387492,4,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215785,201803,387492,5,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215785,201804,386972,5,11,349,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215931,201711,229000,1,4,356,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215874,201710,291000,1,4,356,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215874,201711,290000,1,5,355,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215931,201712,229000,2,5,355,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215931,201801,0,3,6,354,N,NULL,1,201801,4.75,0,201709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2216301,201803,399042,1,8,352,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,88
F117Q2216032,201806,199080,1,13,347,NULL,NULL,NULL,NULL,4.75,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,56
F117Q2216075,201803,136390,1,9,351,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,66
F117Q2216075,201804,136202,1,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,69
F117Q2216231,201712,435000,1,6,354,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,86
F117Q2216231,201803,434319,1,9,351,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,84
F117Q2216231,201804,433736,1,10,350,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,84
F117Q2216231,201805,432275,1,11,349,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,82
F117Q2215950,201711,236000,1,5,355,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215950,201712,236000,2,6,354,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215950,201801,237888,3,7,353,NULL,Y,NULL,NULL,4.375,3544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,Y,
F117Q2215986,201710,367000,1,4,356,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215986,201711,366000,1,5,355,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2215986,201712,366000,1,6,354,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216104,201804,363432,1,11,349,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,90
F117Q2216185,201711,321000,1,4,356,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216185,201712,321000,2,5,355,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216185,201801,324000,3,6,354,NULL,Y,NULL,NULL,4,4615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,Y,
F117Q2216712,201710,415000,1,3,333,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,69
F117Q2216517,201711,275000,1,4,356,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216517,201712,275000,2,5,355,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216517,201801,275000,3,6,354,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216517,201802,274722,4,7,353,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216517,201803,274722,5,8,352,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216517,201804,274722,6,9,351,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216517,201805,274722,7,10,350,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216517,201806,274722,8,11,349,NULL,NULL,NULL,NULL,4.125,0,201709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2216602,201804,418883,1,11,349,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,63
F117Q2216712,201802,412418,1,7,329,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,68
F117Q2216730,201801,128000,1,6,174,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,64
F117Q2216730,201803,126606,1,8,172,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,63
F117Q2216862,201708,298000,1,2,358,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,41
F117Q2216778,201806,224305,1,11,349,NULL,NULL,NULL,NULL,4.125,0,201804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,94
F117Q2216792,201805,111820,1,11,349,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,66
F117Q2216836,201802,420484,1,8,352,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216836,201803,420484,2,9,351,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216836,201804,420484,3,10,350,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216836,201805,420484,4,11,349,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216836,201806,420484,5,12,348,NULL,NULL,NULL,NULL,4.125,0,201712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2216959,201803,158606,1,8,352,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216883,201805,417075,1,11,349,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201710,125000,1,3,357,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201711,125000,2,4,356,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201712,125000,3,5,355,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201801,125000,4,6,354,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201802,125202,5,7,353,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201803,125202,6,8,352,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201804,125202,7,9,351,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201805,125202,8,10,350,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2216939,201806,125044,8,11,349,NULL,NULL,NULL,NULL,4.75,0,201709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2216955,201710,161000,1,4,356,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,76
F117Q2216955,201711,161000,1,5,355,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,75
F117Q2216959,201804,158142,1,9,351,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217075,201708,147000,1,2,358,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,91
F117Q2216985,201708,374000,1,2,358,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,53
F117Q2216987,201801,280888,1,7,353,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,88
F117Q2216987,201804,279707,1,10,350,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,87
F117Q2217059,201710,86000,1,4,356,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217059,201711,86000,1,5,355,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217059,201712,86000,2,6,354,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217059,201801,85688,3,7,353,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217059,201802,85688,4,8,352,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217059,201803,85688,5,9,351,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217059,201804,85583,6,10,350,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217059,201805,85478,6,11,349,NULL,NULL,NULL,NULL,4.99,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217059,201806,85372,5,12,348,NULL,NULL,NULL,NULL,4.99,0,201712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
F117Q2217067,201804,87174,1,10,350,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217067,201805,87174,2,11,349,NULL,NULL,NULL,NULL,5.375,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL, ,
F117Q2217067,201806,0,2,12,348,N,NULL,1,201806,5.375,0,201803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL, ,
