ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mod_cst,step_mod_flag,eltv
F112Q1005342,6/1/2018,75496,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,39
F112Q1005345,3/1/2018,4020,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,2
F112Q1005345,4/1/2018,0,0,74,286,N,NULL,1,201804,4.25,0,NULL,0,NULL,NULL
F112Q1005346,3/1/2018,276720,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,57
F112Q1005346,4/1/2018,275671,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,57
F112Q1005346,5/1/2018,274619,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,58
F112Q1005346,6/1/2018,273563,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,57
F112Q1005349,3/1/2018,159065,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,72
F112Q1005349,4/1/2018,158662,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,72
F112Q1005349,5/1/2018,158258,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,71
F112Q1005349,6/1/2018,157852,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,70
F112Q1005351,3/1/2018,140983,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,41
F112Q1005351,4/1/2018,140983,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,39
F112Q1005351,5/1/2018,140689,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,39
F112Q1005351,6/1/2018,140394,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,40
F112Q1005352,3/1/2018,154254,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,68
F112Q1005352,4/1/2018,153921,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,69
F112Q1005352,5/1/2018,153587,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,69
F112Q1005352,6/1/2018,153252,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,68
F112Q1005353,3/1/2018,112232,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,59
F112Q1005353,4/1/2018,112006,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,58
F112Q1005353,5/1/2018,111779,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,56
F112Q1005353,6/1/2018,111551,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,56
F112Q1005354,3/1/2018,84533,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,67
F112Q1005354,4/1/2018,84349,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,68
F112Q1005354,5/1/2018,84164,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,69
F112Q1005354,6/1/2018,83978,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,69
F112Q1005356,3/1/2018,365217,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,32
F112Q1005356,4/1/2018,364296,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,30
F112Q1005356,5/1/2018,363373,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,30
F112Q1005356,6/1/2018,362446,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,31
F112Q1005357,3/1/2018,195660,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,56
F112Q1005357,4/1/2018,195202,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,55
F112Q1005357,5/1/2018,194743,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,54
F112Q1005357,6/1/2018,194282,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,54
F112Q1005358,3/1/2018,152612,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1005358,4/1/2018,151904,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1005358,5/1/2018,151904,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1005358,6/1/2018,151904,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,35
F112Q1005360,3/1/2018,301189,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,59
F112Q1005360,4/1/2018,300538,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,58
F112Q1005360,5/1/2018,299885,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1005360,6/1/2018,299230,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,57
F112Q1005361,3/1/2018,150159,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,67
F112Q1005361,4/1/2018,149852,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,66
F112Q1005361,5/1/2018,149543,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,67
F112Q1005361,6/1/2018,149233,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,67
F112Q1005362,3/1/2018,210782,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1005362,4/1/2018,210108,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1005362,5/1/2018,209432,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,39
F112Q1005362,6/1/2018,208754,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,40
F112Q1005364,4/1/2018,111874,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,45
F112Q1005364,5/1/2018,0,0,74,286,N,NULL,1,201805,4,0,NULL,0,NULL,NULL
F112Q1005365,3/1/2018,113002,0,73,287,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,66
F112Q1005365,4/1/2018,112792,0,74,286,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,63
F112Q1005365,5/1/2018,112582,0,75,285,NULL,NULL,NULL,NULL,4.875,0,NULL,NULL,NULL,64
F112Q1005365,6/1/2018,112370,0,76,284,NULL,NULL,NULL,NULL,4.875,0,NULL,0,NULL,65
F112Q1005367,3/1/2018,154553,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1005367,4/1/2018,154553,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1005367,5/1/2018,153895,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1005367,6/1/2018,153565,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,44
F112Q1005368,3/1/2018,98441,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,59
F112Q1005368,4/1/2018,98232,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1005368,5/1/2018,98023,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1005368,6/1/2018,97813,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,55
F112Q1005369,3/1/2018,52737,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,54
F112Q1005369,4/1/2018,52625,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1005369,5/1/2018,52513,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,53
F112Q1005369,6/1/2018,52400,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,52
F112Q1005370,3/1/2018,354002,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,60
F112Q1005370,4/1/2018,352441,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,56
F112Q1005370,5/1/2018,350874,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,55
F112Q1005370,6/1/2018,349302,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,55
F112Q1005371,3/1/2018,231534,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,71
F112Q1005371,4/1/2018,230864,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,69
F112Q1005371,5/1/2018,230187,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,68
F112Q1005371,6/1/2018,229507,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,68
F112Q1005374,3/1/2018,130355,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,72
F112Q1005374,4/1/2018,130083,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,71
F112Q1005374,5/1/2018,129810,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,71
F112Q1005374,6/1/2018,129536,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,71
F112Q1005375,3/1/2018,96925,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,13
F112Q1005375,4/1/2018,96723,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,12
F112Q1005375,5/1/2018,96521,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,12
F112Q1005375,6/1/2018,96317,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,12
F112Q1005376,4/1/2018,104427,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,68
F112Q1005376,5/1/2018,104427,1,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,70
F112Q1005376,6/1/2018,103505,2,75,285,NULL,NULL,NULL,NULL,3.75,0,201803,0,NULL,69
F112Q1005379,5/1/2018,48129,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,32
F112Q1005379,6/1/2018,47406,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,31
F112Q1005381,3/1/2018,102239,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,70
F112Q1005381,4/1/2018,102029,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,68
F112Q1005381,5/1/2018,101818,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,67
F112Q1005381,6/1/2018,101606,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,68
F112Q1005382,3/1/2018,210198,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,49
F112Q1005382,4/1/2018,209744,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,48
F112Q1005382,5/1/2018,209289,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,49
F112Q1005382,6/1/2018,208833,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,48
F112Q1005386,4/1/2018,211345,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,52
F112Q1005386,5/1/2018,210844,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,52
F112Q1005386,6/1/2018,210140,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,52
F112Q1005388,3/1/2018,107469,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,68
F112Q1005388,4/1/2018,107253,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,68
F112Q1005388,5/1/2018,107035,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,68
F112Q1005388,6/1/2018,106817,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,68
F112Q1005395,3/1/2018,174264,0,73,287,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,57
F112Q1005395,4/1/2018,173916,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,56
F112Q1005395,5/1/2018,173568,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,57
F112Q1005395,6/1/2018,173218,0,76,284,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,56
F112Q1005400,3/1/2018,361246,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1005400,4/1/2018,360479,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1005400,5/1/2018,359711,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1005400,6/1/2018,358940,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1005401,4/1/2018,112011,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,51
F112Q1005401,5/1/2018,101752,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,47
F112Q1005401,6/1/2018,101460,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,46
F112Q1005403,3/1/2018,73324,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,57
F112Q1005403,4/1/2018,72928,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,57
F112Q1005403,5/1/2018,72531,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,54
F112Q1005403,6/1/2018,72132,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,54
F112Q1005404,3/1/2018,93858,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,34
F112Q1005404,4/1/2018,93400,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,33
F112Q1005404,5/1/2018,92940,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,32
F112Q1005404,6/1/2018,92478,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,32
F112Q1005405,3/1/2018,82436,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,52
F112Q1005405,4/1/2018,82257,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,51
F112Q1005405,5/1/2018,82078,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,53
F112Q1005405,6/1/2018,81898,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,53
F112Q1005406,3/1/2018,72334,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,32
F112Q1005406,4/1/2018,72528,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,33
F112Q1005406,5/1/2018,71654,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,32
F112Q1005406,6/1/2018,71215,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,32
F112Q1005408,3/1/2018,149691,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1005408,4/1/2018,149325,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1005408,5/1/2018,148957,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1005408,6/1/2018,148588,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,47
F112Q1005409,4/1/2018,106470,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1005409,5/1/2018,106211,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1005409,6/1/2018,105952,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,41
F112Q1005410,3/1/2018,56750,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL
F112Q1005410,4/1/2018,56625,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL
F112Q1005410,5/1/2018,56499,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL
F112Q1005410,6/1/2018,56373,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,NULL
F112Q1005411,3/1/2018,62968,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,34
F112Q1005411,4/1/2018,62968,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,34
F112Q1005411,5/1/2018,61398,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,33
F112Q1005411,6/1/2018,60609,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,32
F112Q1005415,3/1/2018,275799,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,67
F112Q1005415,4/1/2018,275190,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1005415,5/1/2018,273583,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1005415,6/1/2018,272967,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,66
F112Q1005417,3/1/2018,133930,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,60
F112Q1005417,4/1/2018,133610,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,60
F112Q1005417,5/1/2018,133289,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,58
F112Q1005417,6/1/2018,132967,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,58
F112Q1005418,3/1/2018,236750,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,66
F112Q1005418,4/1/2018,236257,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1005418,5/1/2018,235762,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1005418,6/1/2018,235265,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,65
F112Q1005420,3/1/2018,234739,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1005420,4/1/2018,234160,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1005420,5/1/2018,233578,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1005420,6/1/2018,231892,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,45
F112Q1005421,3/1/2018,265811,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1005421,4/1/2018,264812,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1005421,5/1/2018,263810,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1005421,6/1/2018,262804,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,49
F112Q1005422,3/1/2018,123359,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,37
F112Q1005422,4/1/2018,123102,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1005422,5/1/2018,122844,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1005422,6/1/2018,122585,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,35
F112Q1005423,3/1/2018,192102,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1005423,4/1/2018,191697,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,44
F112Q1005423,5/1/2018,191290,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,43
F112Q1005423,6/1/2018,190883,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,43
F112Q1005424,3/1/2018,145466,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL
F112Q1005424,4/1/2018,145177,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL
F112Q1005424,5/1/2018,144888,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,NULL
F112Q1005424,6/1/2018,144597,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,NULL
F112Q1005425,4/1/2018,151497,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,60
F112Q1005425,5/1/2018,150056,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,59
F112Q1005425,6/1/2018,148613,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,57
F112Q1005426,4/1/2018,78991,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1005426,5/1/2018,78825,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1005426,6/1/2018,78649,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,34
F112Q1005427,3/1/2018,263221,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1005427,4/1/2018,262022,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1005427,5/1/2018,260888,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,35
F112Q1005427,6/1/2018,259682,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,35
F112Q1005431,3/1/2018,213192,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,33
F112Q1005431,4/1/2018,212740,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,33
F112Q1005431,5/1/2018,212286,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,32
F112Q1005431,6/1/2018,211831,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,32
F112Q1005432,3/1/2018,133136,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,41
F112Q1005432,4/1/2018,132872,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,41
F112Q1005432,5/1/2018,132608,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,40
F112Q1005432,6/1/2018,132342,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,40
F112Q1005433,3/1/2018,96375,0,73,287,NULL,NULL,NULL,NULL,4.75,0,NULL,NULL,NULL,56
F112Q1005433,4/1/2018,0,0,74,286,N,NULL,1,201804,4.75,0,NULL,0,NULL,NULL
F112Q1005435,3/1/2018,268748,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1005435,4/1/2018,268188,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1005435,5/1/2018,267018,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1005435,6/1/2018,266408,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL
F112Q1005436,3/1/2018,147950,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1005436,4/1/2018,147594,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1005436,5/1/2018,147194,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1005436,6/1/2018,146521,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL
F112Q1005440,3/1/2018,166117,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,27
F112Q1005440,4/1/2018,165765,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,26
F112Q1005440,5/1/2018,165411,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,26
F112Q1005440,6/1/2018,165057,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,26
F112Q1005441,4/1/2018,94103,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,72
F112Q1005441,5/1/2018,93705,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,72
F112Q1005441,6/1/2018,93504,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,73
F112Q1005443,3/1/2018,91210,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,11
F112Q1005443,4/1/2018,90905,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,10
F112Q1005443,5/1/2018,90548,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,10
F112Q1005443,6/1/2018,90141,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,10
F112Q1005444,3/1/2018,104329,0,73,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL
F112Q1005444,4/1/2018,104104,0,74,286,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL
F112Q1005444,5/1/2018,103878,0,75,285,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,NULL
F112Q1005444,6/1/2018,103651,0,76,284,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,NULL
F112Q1005449,3/1/2018,351577,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1005449,4/1/2018,350831,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1005449,5/1/2018,350083,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1005449,6/1/2018,349333,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,41
F112Q1005450,3/1/2018,237314,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,25
F112Q1005450,4/1/2018,236811,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,24
F112Q1005450,5/1/2018,236306,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,24
F112Q1005450,6/1/2018,235800,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,24
F112Q1005453,3/1/2018,103193,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,29
F112Q1005453,4/1/2018,102918,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,28
F112Q1005453,5/1/2018,102642,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,28
F112Q1005453,6/1/2018,102365,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,28
